word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ಕರ್ಮ,ಹೀಗಾಗಿ ತಾನು ಹೆಚ್ಚೆಚ್ಚು ಉತ್ತಮ ಕರ್ಮ ಮಾಡುತ್ತಿರಬೇಕು.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಅವನು ವೈದಿಕ ಪರಂಪರೆಯ ಸಕಲ ಕರ್ಮ ಕಾಂಡವನ್ನು ನಿರಾಕರಿಸಿದ್ದನ್ನು ನಾವು ಈ ಹಿಂದೆಯೇ ಗಮನಿಸಿದ್ದೇವೆ.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಅದನ್ನು ಲೆಕ್ಕಿಸದೆ ಅನಾಸಕ್ತಿಯಿಂದ ಕರ್ಮ ಮಾಡುವುದೇ ಗಂಡು ಹೆಣ್ಣಿನ ಹುಟ್ಟುಗುಣವಾಗಿದೆ.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಪಂಚಭೂತಗಳನ್ನು ಶುದ್ಧವಾಗಿಡಲು ಕರ್ಮ ಮಾಡಬೇಕು.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಚಿಕ್ಕಬಳ್ಳಾಪುರ ಜಿಲ್ಲಾ ಕೇಂದ್ರವಾಗಿ 10 ವರ್ಷವಾಗುತ್ತ ಬಂದರೂ ನಮಗಿನ್ನೂ ಕಾಸು ನೀಡಿ ಬಿಂದಿಗೆ ನೀರು ಖರೀದಿಸಿ ಕುಡಿಯುವ ಕರ್ಮ ತಪ್ಪಿಲ್ಲ.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಹಾಗಿದ್ದೂ ಪೊಲೀಸ್ ಇಲಾಖೆ ಈ ಬಗ್ಗೆ ಯಾವುದೇ ಕರ್ಮ ಕೈಗೊಂಡಿಲ್ಲ .,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಈ ದಿನ ಬೆಳಗಿನ ಜಾವವೆ ಮನೆ ಮಂದಿಯೆಲ್ಲ ಎದ್ದು ನಿತ್ಯ ಕರ್ಮ ಮುಗಿಸಿ ಮನೆಯ ಹಿತ್ತಲಿನಲ್ಲಿ ಪ್ರತಿಯೊಬ್ಬರೂ ಗರಿಕೆ ಹುಡುಕಿ ಕನಿಷ್ಟ ಇಪ್ಪತ್ತೊಂದಾದರೂ ಕೊಯ್ದು ದೇವರ ಮುಂದಿಟ್ಟು ನಮಸ್ಕರಿಸಬೇಕು.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಕಾಯಿಸುವವರಿಗಿಂತ ಕಾಯುವವರ ಕರ್ಮ ಹೇಳತೀರದು.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಅರ್ಥಸೂತ್ರ :- ಭಾರತೀಯ ಸಂಸ್ಕೃತಿಯಲ್ಲಿ ಕರ್ಮ ಅಥವಾ ಶ್ರಮಕ್ಕೆ ಸರ್ವೋಚ್ಛ ಸ್ಥಾನ ನೀಡಲಾಗಿದೆ.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:09
ಕರ್ಮ,ಎಂತಹ ಕರ್ಮ ಮಾಡುವುದಾದರೂ ಸಹ ಸುಮ್ಮನೆ ಮಾಡುವುದಲ್ಲ.,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:10
ಕರ್ಮ,ಯುದ್ಧ ಭೂಮಿಗಿಂತ ಕರ್ಮ ಭೂಮಿಯಲ್ಲಿ ಮಡಿಯುವ ಬಿಎಸ್‌ಎಫ್ ಯೋಧರು!,ಕೆಲಸ,Work,Yes,qwerty,2025-02-05 06:21:10
