word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ಲಿಂಗ,"ಹಸಿರು, ಹಳದಿ, ಬಿಳಿ: ನೀವು ಎರಡೂ ಲಿಂಗ ಸೂಕ್ತವಾದ ತಟಸ್ಥ ಬಣ್ಣಗಳು ಬಳಸಬಹುದು.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,"ಅದೇ ಆಸೆಯ ಬಲೆಯಲ್ಲಿದ್ದವನು ಗರ್ಭಿಣಿ ಪತ್ನಿಗೆ ಲಿಂಗ ಪರೀಕ್ಷೆ ಮಾಡಿಸಿಕೋ, ನೀನು ಹೆತ್ತಿರುವ ಐವರು ಪುತ್ರಿಯರು ನನಗೆ ಸಾಕಾಗಿದ್ದಾರೆ.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,ಲಿಂಗ ಸಂಬಂಧಗಳಿಗೆ ಅತೀತವಾದ ನೆಲೆಯಲ್ಲಿ ಅಭಿವೃದ್ಧಿಯನ್ನು ಪರಿಭಾವಿಸಿಕೊಳ್ಳುವುದು ಸರಿಯಲ್ಲ.,Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,"ಲಿಂಗ ಸಮಾನತೆ ದೃಷ್ಟಿಯಲ್ಲಿ ನೋಡಿದರೂ,ರಾಜ್ಯದ ಎರಡು ವಿವಿಗಳಿಗಷ್ಟೇ ಮಹಿಳೆಯರು ನೇಮಕಗೊಂಡಿದ್ದಾರೆ.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,ರವರೆಗೆ ನಾಯಕತ್ವದ ಸ್ಥಾನಗಳಲ್ಲಿ ಲಿಂಗ ಸಮಾನತೆ ಸಾಧಿಸುವುದು ಚಳುವಳಿಯ ಕಾರ್ಯಗಳಲ್ಲಿ ಒಂದಾಗಿದೆ.,Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,ಗರ್ಭಾವಸ್ಥೆಯಲ್ಲಿ ಭ್ರೂಣದ ಲಿಂಗ ಪತ್ತೆ ಮಾಡುವ ತಂತ್ರಜ್ಞಾನ ಸಂಸ್ಥೆಗಳು ಇಂದು ಬೃಹತ್‌ ಉದ್ದಿಮೆಯಾಗಿ ಬೆಳೆದಿವೆ.,Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,"ಮಹಿಳೆಯರ ರಚನಾತ್ಮಕ ದಬ್ಬಾಳಿಕೆ, ನಿರ್ದಿಷ್ಟವಾಗಿ ಆರ್ಥಿಕ ರೀತಿಯ, ಸಮಾಜದಲ್ಲಿ ಸ್ಪಷ್ಟವಾಗಿ ಕಾಣುವ ಒಂದು ವಿಧಾನವು ಲಿಂಗ ವೇತನದ ಅಂತರದಲ್ಲಿದೆ , ಇದು ಪುರುಷರು ವಾಡಿಕೆಯಂತೆ ಮಹಿಳೆಯರಿಗೆ ಒಂದೇ ಕೆಲಸಕ್ಕೆ ಹೆಚ್ಚು ಹಣವನ್ನು ಗಳಿಸುತ್ತದೆ.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,"ವಸ್ತುಸ್ಥಿತಿ ಹೀಗಿದ್ದರೂ ಸಹ ಹೆಣ್ಣು ಶಿಶುಗಳ ಆಹಾರ ಪೋಷಣೆ, ಆರೋಗ್ಯ ಅಲಕ್ಷ್ಯಕ್ಕೆ ಒಳಗಾಗುತ್ತಿರುವುದರಿಂದ ಅವು ಒಂದು ವರ್ಷದೊಳಗೇ ಗಂಡು ಮಕ್ಕಳಿಗಿಂತಾ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿ ಸಾವನ್ನಪ್ಪುತ್ತಿದ್ದು ಈ ಅಂಕಿ ಅಂಶಗಳು ನಮ್ಮ ಸಮಾಜದಲ್ಲಿ ಬೇರೂರಿರುವ ಲಿಂಗ ಪಕ್ಷಪಾತೀ ಧೋರಣೆಗೆ ದ್ಯೋತಕವಾಗಿದೆ.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,ಲಿಂಗ ತಾರತಮ್ಯದ ಕತ್ತಿ ವಾಸ್ತವವಾಗಿ ಎರಡೂ ರೀತಿಗಳನ್ನು ಕಡಿದುಗೊಳಿಸುತ್ತದೆ ಎಂಬ ಗೊಂದಲದ ಜ್ಞಾಪನೆಯಾಗಿದೆ.,Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,"ಆದರೆ ಯಾವುದೇ ವ್ಯಕ್ತಿ ಜಾತಿ, ಧರ್ಮ ಹಾಗೂ ಲಿಂಗ ಆಧಾರದಲ್ಲಿ ಬೆಳೆಯಲು ಸಾಧ್ಯವಿಲ್ಲ.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,"ನವದೆಹಲಿ: ವ್ಯಭಿಚಾರ ತಡೆ ಕಾನೂನು ಲಿಂಗ ತಾರತಮ್ಯ ಮಾಡುತ್ತಿದೆ ಎಂಬ ಅರ್ಜಿಯ ವಿಚಾರಣೆಯನ್ನು ಪೂರ್ಣಗೊಳಿಸಿರುವ ಸುಪ್ರೀಂ ಕೋರ್ಟ್, ತೀರ್ಪು ಕಾಯ್ದಿರಿಸಿದೆ.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,ತೀವ್ರ ಒತ್ತಡದಿಂದ ವೈದ್ಯೆ ಲಿಂಗ ಪತ್ತೆ ಮಾಡಿದಾಗ ಅದು ಕೂಡ ಹೆಣ್ಣು ಮಗು ಎಂದು ತಿಳಿಯಿತು.,Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,ಭ್ರೂಣದ ಲಿಂಗ ಪತ್ತೆ ಹಚ್ಚಿ ಹೆಣ್ಣಭ್ರೂಣಗಳನ್ನು ಗರ್ಭ­ಪಾತ ಮಾಡಿಸಿಕೊಳ್ಳಲೂ ಆಧುನಿಕ ವೈದ್ಯ­ಕೀಯ ತಂತ್ರಜ್ಞಾನ ಪಿತೃಪ್ರಧಾನ ಸಂಸ್ಕೃತಿಯ ಉಳಿವಿನ ನೆರವಿಗೆ ಬರು­ತ್ತಿದೆ.,Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,"ನಿಮ್ಮ ಗರಿಷ್ಠ ಹೃದಯದ ಬಡಿತವನ್ನು ನಿಮ್ಮ ಆನುವಂಶಿಕ ಮೇಕಪ್, ಲಿಂಗ ಮತ್ತು ವಯಸ್ಸು ನಿರ್ಧರಿಸುತ್ತದೆ.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,ಈ ಲಿಂಗ ಬದಲಾಯಿಸಬಹುದು ಇಚ್ಚಿಸಬಹುದು ತಿಳಿಯಲು ಮುಖ್ಯ.,Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,ಲಿಂಗ ಅಸಮಾನತೆ ದೃಷ್ಟಿಯಿಂದ ಜಾಗತಿಕವಾಗಿ ಭಾರತ ಅತ್ಯಂತ ಕೆಳಗಿನ ಮಟ್ಟದಲ್ಲಿದೆ.,Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,"ಲಿಂಗ ಹಾಗೂ ಲಕ್ಷಣಗಳನ್ನು ಥೈರಾಯ್ಡ್ ಗ್ರಂಥಿಯ ಗಾತ್ರ ಅತ್ಯಂತ ನೇರ ಪರಿಣಾಮ: 20 40 ಗ್ರಾಂ ಪ್ರಾಸಂಗಿಕವಾಗಿ, ಥೈರಾಯ್ಡ್ ಗ್ರಂಥಿಯ ತೂಕದ 65 ಗ್ರಾಂ ಒಂದು ಗರಿಷ್ಠ ಒಂದು ಬಹಳ ಪ್ರಮುಖ ವಿವರ ಇಲ್ಲ ಮೀರಬಹುದು ಅದೇ ಸಮಯದಲ್ಲಿ ಥೈರಾಯ್ಡ್ ಹಾಲೆಗಳು ಆಯಾಮಗಳು ಇರುತ್ತದೆ.",Gender,Gender,Yes,a,2025-02-06 13:07:04
ಲಿಂಗ,22: ತೃತೀಯ ಲಿಂಗ ಸಮುದಾಯ ಭಿಕ್ಷೆ ಬೇಡದಂತೆ ಮಾಡುವ ಸಲುವಾಗಿ ಸರಕಾರಗಳು ಆರ್ಥಿಕ ಸಬಲೀಕರಣಕ್ಕಾಗಿ ಪರ್ಯಾಯ ವ್ಯವಸ್ಥೆಯನ್ನು ಕಲ್ಪಿಸಬೇಕು ಹಾಗೂ ಅವರಿಗೆ ಸೂಕ್ತವಾದ ಶಿಕ್ಷಣ ನೀಡಬೇಕು ಎಂದು ಸಾಮಾಜಿಕ ಹೋರಾಟಗಾರ ಹಾಗೂ ಚಲನಚಿತ್ರ ನಟ ಚೇತನ್ ಆಗ್ರಹಿಸಿದ್ದಾರೆ.,Gender,Gender,Yes,a,2025-02-06 13:07:04
