word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ಕರ್ಮ,"ಸನಾತನ ಧರ್ಮದ ಪ್ರಕಾರ ಮನುಷ್ಯ ಭಗವಂತನಲ್ಲಿ ವ್ಯಕ್ತವಾಗಲು ರಾಜ ಯೋಗ, ಭಕ್ತಿ ಯೋಗ, ಕರ್ಮ ಯೋಗ, ಜ್ಞಾನ ಯೋಗದ ಮಾರ್ಗಗಳಿವೆ.",ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,ನಾವು ಕರ್ಮ ಮಾರ್ಗದಲ್ಲಿ ಮಾಡುವ ತಪ್ಪುಗಳಿಗೆ ನಾವೇ ಜವಾಬ್ದಾರರು.,ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,ಅದು ಅಲ್ಲಿಯ ಜನರ ಕರ್ಮ ಕೂಡ.,ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,ತಂದೆಯೇನಾದರೂ ನನ್ನ ಆಯ್ಕೆಯನ್ನು ವಿರೋಧಿಸಿದರೆ ನನ್ನ ಪಾಡು ನನಗೆ ನಿನ್ನ ಕರ್ಮ ನಿನಗೆ ಅಂತ ಹೇಳಿ ಶಿವಾಪುರಕ್ಕೆ ನಾನು ಹೊರಡೋಳೇ ಎಂದು ರವಿಯೆದುರು ಸಾರಿ ಹೇಳಿಬಿಟ್ಟಳು.,ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,ಕರ್ಮ ಬಂಧನವನ್ನು ಮೀರುವುದುಂಟೇ!,ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,ನಮ್ಮ ಕಷ್ಟ-ಸುಖಗಳಿಗೆ ನಮ್ಮ ಕರ್ಮ ಫಲಗಳು ಹೆಚ್ಚಿನ ಪಾತ್ರವನ್ನು ವಹಿಸುತ್ತದೆ.,ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,ಜೊತೆಗೆ ಈ ಹಿಂದೆ ಮಾಡಿದ ಕರ್ಮ ಫಲಗಳು ಪ್ರಸ್ತುತ ಜೀವನಕ್ಕೆ ಫಲವನ್ನು ನಡುತ್ತದೆ ಎಂದು ಹೇಳಲಾಗುವುದು.,ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,"ಈ ಅನಗತ್ಯ, ಘೊರ ಅನಾಹುತಗಳಿಗೆ ಕಾರಣರಾದ ರಾಜೀವ್​ರನ್ನು ಅಂತಿಮವಾಗಿ ಅವರ ಕರ್ಮ ಹಿಂಬಾಲಿಸಿಕೊಂಡು ಬಂತು.",ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,2019ರ ವರ್ಷದಲ್ಲಿ ರಾಶಿಚಕ್ರಗಳ ಅನುಸಾರ ಕರ್ಮ ಫಲಗಳು ಹೇಗಿರುತ್ತೆ ಗೊತ್ತಾ?,ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
ಕರ್ಮ,ಎಂಥ ಪಾಪ ಕರ್ಮ ಐದಿಯೋ,ಸುಖದುಃಖಗಳಿಗೆ ಕಾರಣವಾದ ಪೂರ್ವಜನ್ಮದ ಕಾರ್ಯ,Karma,Yes,qwerty,2025-02-04 06:20:51
