word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ಗಜ,"ವಿಭಿನ್ನ ಅಂಶಗಳನ್ನು ಪರಿಗಣಿಸಿ, ಪಕ್ಷಿದಾರರು ತಮ್ಮ ಗಜ ವಿನ್ಯಾಸವನ್ನು ಮೌಲ್ಯಮಾಪನ ಮಾಡಬಹುದು ಮತ್ತು ಸ್ಥಳೀಯ ಪಕ್ಷಿಗಳ ಆದರ್ಶ ಉದ್ಯೋಗವನ್ನು ಆಯ್ಕೆ ಮಾಡಬೇಕಾಗುತ್ತದೆ.","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಕ್ರೀಡಾಂಗಣದ ಎರಡೂ ಅಂಚುಗಳಲ್ಲಿ ಬಗ್ಗಿಸಬಹುದಾದ ೮ ಗಜ ಅಗಲವಾದ ಗೋಲ್‌ಪೋಸ್ಟ್‌ಗಳನ್ನು ನಿರ್ಮಿಸಲಾಗಿರುತ್ತದೆ.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಪಾದ ಮತ್ತು ಗಜ - ಹಳೆಯ ಅಳತೆ ಕ್ರಮಗಳನ್ನು ಪರಸ್ಪರ ಸಂಬಂಧಿಸಿವೆ.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಹೀಗಾಗಿ ಕೆಪಿಸಿಸಿ ಗಜ ಗಾತ್ರದ ಹೊಂದಿತ್ತು.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,"ಸ್ವಿಂಗ್ ಮಕ್ಕಳಿಗೆ ಮನರಂಜನೆ ಮಾತ್ರ, ಆದರೆ ನಿಮ್ಮ ಗಜ ಅಥವಾ ತೋಟದ ಉತ್ತಮ ಅಲಂಕಾರ ತಿನ್ನುವೆ.","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,"ನೀವು ಗ್ಯಾರೇಜ್ ಅಥವಾ ಅಂಗಳ ಮಾರಾಟವನ್ನು ಹೊಂದಿದ್ದರೆ, ಮಗುವನ್ನು ಇತರ ಗೊಂಬೆಗಳೊಂದಿಗೆ ಆಕರ್ಷಕವಾಗಿ ಪ್ರದರ್ಶಿಸಿರಿ ಆದರೆ ಗ್ಯಾರೆಜ್ ಅಥವಾ ಗಜ ಮಾರಾಟದಲ್ಲಿ ನೀವು ಮಾರಾಟವಾಗುವ ಯಾವುದೇ ಆಟಿಕೆಗೆ ನೀವು ತುಂಬಾ ಕಡಿಮೆ ಪಡೆಯುತ್ತೀರಿ ಎಂದು ತಿಳಿದಿರಲಿ.","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಚೆಂಡನ್ನು ಡ್ರಿಬಲ್‌ ಮಾಡುತ್ತಾ ಎದುರಾಳಿ ತಂಡದ ಆವರಣ ಪ್ರವೇಶಿಸಿದ ಮಿಚಿ ಬತ್ಸುಯಾಯಿ ಅದನ್ನು 30 ಗಜ ದೂರದಿಂದ ಮಿಂಚಿನ ಗತಿಯಲ್ಲಿ ಒದ್ದು ಗುರಿ ಮುಟ್ಟಿಸಿದರು.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,"ಹ್ಯೂಸ್ ಕುರುಹುಗಳು ಇವೆ, ನೀವು ತುರ್ತು ಬ್ರೇಕ್ ಮಾಡಿದ ನೀವು ಸುರಕ್ಷಿತವಾಗಿ ತನ್ನ ಕುಶಲ ಪೂರ್ಣಗೊಳಿಸಲು ಅವಕಾಶ ಆದ್ದರಿಂದ ಮಾಡಿಲ್ಲ, (ಹಸ್ತಕ್ಷೇಪ ಸರಣಿ ಮತ್ತೆ, ಗಜ ಕಾರು ಅಥವಾ ಬಿಟ್ಟು ಮುಂಭಾಗದ ಆಫ್ ಪ್ರಯಾಣ ಘರ್ಷಣೆಯನ್ನು ತಪ್ಪಿಸುವ ಅನುಮತಿಸಲಾಗುವುದಿಲ್ಲ) ಎಂದು ಬಗ್ಗೆ ಮರೆಯಬೇಡಿ.","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಸಿಂಗ್‌ ಮತ್ತು ಚಿಂತನ್‌ ಗಜ ಬೌಲಿಂಗ್‌ನಲ್ಲೂ ಚೆಂಡನ್ನು ಬೌಂಡರಿ ಗೆರೆ ದಾಟಿಸಿ ಮಿಂಚಿದರು.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಪಲ್ಲಿಗೆ ಪೋಪಾಸೆಯ ಗಜ,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಗಜ ದೂರದಿಂದ ಮಾರಿಯೊ ಒದ್ದ ಚೆಂಡು ನಿಖರವಾಗಿ ಗುರಿ ಸೇರಿತು; ಅರ್ಜೆಂಟೀನಾ ಬಳಗದಲ್ಲಿ ಸಂಭ್ರಮ ಮನೆ ನಾಡಿತು.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಆಟದ ಮೈದಾನ ೩೦೦ ಗಜ ಉದ್ದ ಮತ್ತು ೨೦೦ ಗಜ ಅಗಲವಿರುತ್ತದೆ.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಅಲ್ಲದೇ ಹೊರಗೋಡೆಯ ಪ್ರತಿಯೊಂದು ಮೂಲೆಯಲ್ಲಿ ಗಜ (ಉಬ್ಬು) ಶಿಲ್ಪಗಳನ್ನು ಅಳವಡಿಸಲಾಗಿದೆ.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,ಎಡಗೈಯ ಗಜ ಕಟ್ಟಿಗೆ ಬಲಗೈಯ ದವೂತಿ,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:29
ಗಜ,7-9 ವರ್ಷಗಳ - ಒಂದು ವೈಯಕ್ತಿಕ ಗಜ ಮೇಕೆಯ ಬಳಕೆಯ ಸರಾಸರಿ ಕಾಲಾವಧಿ.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:30
ಗಜ,ಮೊದಲ ಕುದುರೆ ಮುಂದಿನ ಅತಿಥಿ ಆಹಾರ: ಗಜ ಉದ್ದ ಲಂಡನ್ ಹೋಟೆಲ್ಗಳಲ್ಲಿ ಒಂದು 21 ನೇ ಶತಮಾನದ ಹೈಟೆಕ್ ಮತ್ತು ವೈಜ್ಞಾನಿಕ ಸಾಧನೆಗಳು ಬಂದಿದೆ ವಾಸ್ತವವಾಗಿ ನಿಯಮ.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:30
ಗಜ,ನೆರೆಹೊರೆಯ ಚಾಲನೆ ಮಾಡಿ ಮತ್ತು ನಿಮ್ಮ ಗಜ ಮಾರಾಟ ಚಿಹ್ನೆಗಳನ್ನು ಎಲ್ಲಿ ಇರಿಸಬೇಕೆಂದು ನಿರ್ಧರಿಸಿ,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:30
ಗಜ,"ವಾಸ್ತವವಾಗಿ, 23 ಇಂಚು ಹ್ಯಾಂಡಲ್ ಉದ್ದ ಮತ್ತು 10 ಅಡಿ ಅನಿಲ ಮೆದುಗೊಳವೆ ನಿಮ್ಮ ಗಜ ಅಥವಾ ಉದ್ಯಾನದ ಪ್ರತಿ ಮೂಲೆಯಲ್ಲಿ ತಲುಪಲು ಒಂದು ಕ್ಷಿಪ್ರ ಮಾಡಿ ಆದ್ದರಿಂದ ನೀವು ನಿಖರವಾಗಿ ಗುರಿಯಿರಿಸಿ ನಿಖರವಾಗಿ ನೀವು ಅಗತ್ಯವಿರುವ ಅಲ್ಲಿ ಸೂಕ್ತ ವ್ಯಾಪ್ತಿ ಪಡೆಯಬಹುದು.","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:30
ಗಜ,ನಾವು ತನ್ನ ಕೈಗಳಿಂದ ಗಜ ಅಲಂಕರಿಸಲು ವಿಶೇಷವಾಗಿ.,"ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ","ಒಂದು ಅಳತೆ, ಎರಡು ಮೊಳ, ಮೂರಡಿ ಉದ್ದ",Yes,a,2025-02-04 13:59:30
